CustomerKey;city;First_Name;Last_Name;Full_Name;BirthDate;MaritalStatus;gender;DateFirstPurchase
11304;Portland;Julia;Garcia;Julia Garcia;1971-03-14;M;Female;2023-03-20
11305;Chula Vista;Sean;Evans;Sean Evans;1965-12-17;M;Male;2023-03-25
11306;Coronado;Micah;Zhou;Micah Zhou;1965-12-20;M;Male;2023-06-30
11307;Daly City;Hunter;Rodriguez;Hunter Rodriguez;1965-10-31;M;Male;2021-09-04
11308;Oregon City;Ian;Gonzales;Ian Gonzales;1959-09-02;M;Male;2023-09-07
11309;Beaverton;Victoria;Lewis;Victoria Lewis;1959-12-10;S;Female;2023-07-09
11310;San Francisco;Erin;Sanders;Erin Sanders;1964-07-05;S;Female;2023-08-12
11311;Lynnwood;Gabrielle;Lopez;Gabrielle Lopez;1959-02-21;S;Female;2023-04-18
11312;Lynnwood;Sara;Richardson;Sara Richardson;1958-10-01;S;Female;2023-05-17
11313;Port Orchard;Trevor;Jenkins;Trevor Jenkins;1958-08-27;S;Male;2023-05-07
11314;Issaquah;Mya;Flores;Mya Flores;1970-06-16;S;Female;2023-02-25
11315;Port Orchard;Hailey;Ward;Hailey Ward;1959-03-31;S;Female;2023-05-20
11316;Langford;Luke;Allen;Luke Allen;1959-05-17;M;Male;2023-01-12
11317;Salem;Victoria;Russell;Victoria Russell;1963-09-14;S;Female;2021-09-01
11318;Edmonds;Jessica;Wilson;Jessica Wilson;1958-04-25;S;Female;2023-10-17
11319;Oakland;Jade;Bailey;Jade Bailey;1948-04-23;M;Female;2021-09-09
11320;Glendale;Morgan;Hill;Morgan Hill;1942-12-24;M;Female;2023-06-15
11321;Burien;Terrance;Raman;Terrance Raman;1944-01-05;M;Male;2023-02-23
11322;Bremerton;Sydney;Garcia;Sydney Garcia;1943-09-12;M;Female;2023-03-24
11323;Daly City;Jose;Patterson;Jose Patterson;1943-12-18;S;Male;2021-09-10
11324;Glendale;Zachary;Anderson;Zachary Anderson;1944-11-10;M;Male;2021-09-26
11325;Seattle;Elijah;Ross;Elijah Ross;1944-12-29;S;Male;2021-09-19
11326;Beverly Hills;Rafael;Xie;Rafael Xie;1944-12-23;M;Male;2021-09-15
11327;Burbank;Jaime;Moreno;Jaime Moreno;1945-09-01;M;Male;2021-09-26
11328;Newton;Julian;Griffin;Julian Griffin;1945-06-30;M;Male;2023-01-05
11329;Concord;Andy;Alvarez;Andy Alvarez;1946-01-22;S;Male;2021-09-25
11330;Oak Bay;Ryan;Thompson;Ryan Thompson;1945-11-10;M;Male;2023-02-12
11331;Shawnee;Samantha;Jenkins;Samantha Jenkins;1974-01-03;M;Female;2023-02-07
11332;Berlin;Deanna;Ramos;Deanna Ramos;1968-04-02;S;Female;2021-10-15
11333;Newcastle upon Tyne;Emily;Miller;Emily Miller;1968-01-07;M;Female;2021-03-21
11334;Stoke-on-Trent;Nicole;Brown;Nicole Brown;1966-09-19;M;Female;2021-03-04
11335;Hof;Carla;Raman;Carla Raman;1977-12-18;M;Female;2021-10-23
11336;Paris;Shaun;Raji;Shaun Raji;1973-03-08;M;Male;2022-09-27
11337;Watford;Jerome;Romero;Jerome Romero;1967-03-21;M;Male;2021-03-09
11338;Bonn;Frank;Navarro;Frank Navarro;1972-08-06;M;Male;2021-10-11
11339;Paris;Dennis;She;Dennis She;1967-01-05;S;Male;2022-10-07
11340;Paris;Melody;Munoz;Melody Munoz;1947-04-03;M;Female;2022-10-27
11341;Cheltenham;Randy;Zeng;Randy Zeng;1942-02-18;M;Male;2021-04-11
11342;Boulogne-sur-Mer;Marshall;Wang;Marshall Wang;1973-03-07;M;Male;2023-07-12
11343;Oxon;Arthur;Carlson;Arthur Carlson;1975-03-09;M;Male;2021-04-04
11344;Oxford;Jessie;Jimenez;Jessie Jimenez;1963-01-21;M;Female;2021-05-13
11345;Tremblay-en-France;Robin;Ramos;Robin Ramos;1962-09-09;S;Female;2022-10-22
11346;Paris;Deanna;Gutierrez;Deanna Gutierrez;1966-05-18;S;Female;2022-10-01
11347;Braunschweig;Roy;Navarro;Roy Navarro;1972-06-17;M;Male;2023-03-16
11348;Paderborn;Shawn;Rai;Shawn Rai;1961-03-21;M;Male;2023-03-31
11349;München;Mindy;Luo;Mindy Luo;1965-08-30;M;Female;2024-01-13
11350;Peterborough;Cara;Zhou;Cara Zhou;1942-07-14;M;Female;2023-02-05
11351;London;Anne;Ramos;Anne Ramos;1950-04-02;S;Female;2021-06-12
11352;Pantin;Raymond;Rodriguez;Raymond Rodriguez;1945-09-04;M;Male;2023-05-01
11353;Warrington;Carrie;Ortega;Carrie Ortega;1946-12-09;S;Female;2021-06-12
11354;Grevenbroich;Deanna;Suarez;Deanna Suarez;1947-08-23;M;Female;2023-12-03
11355;Wokingham;Roberto;Gutierrez;Roberto Gutierrez;1948-06-26;M;Male;2023-09-26
11356;Lavender Bay;Terrence;Carson;Terrence Carson;1985-11-24;S;Male;2021-05-10
11357;Caloundra;Ramon;Ye;Ramon Ye;1984-09-19;S;Male;2021-06-18
11358;Coffs Harbour;Cynthia;Malhotra;Cynthia Malhotra;1984-05-10;S;Female;2021-06-28
11359;Malabar;Jarrod;Prasad;Jarrod Prasad;1984-03-03;S;Male;2021-06-13
11360;Rockhampton;Tyrone;Serrano;Tyrone Serrano;1984-01-30;S;Male;2021-06-27
11361;Newcastle;Cindy;Ramos;Cindy Ramos;1982-10-26;M;Female;2023-10-01
11362;Cranbourne;Damien;Shan;Damien Shan;1983-05-11;M;Male;2023-03-29
11363;Melbourne;Julian;Ross;Julian Ross;1983-04-19;S;Male;2021-06-08
11364;Geelong;Jennifer;Collins;Jennifer Collins;1985-03-22;S;Female;2021-06-07
11365;Findon;Brittney;Sun;Brittney Sun;1984-12-06;S;Female;2021-05-31
11366;Seaford;Virginia;Patel;Virginia Patel;1985-04-23;M;Female;2023-06-24
11367;North Sydney;Calvin;Nara;Calvin Nara;1984-08-21;M;Male;2023-07-07
11368;Rockhampton;Edward;Miller;Edward Miller;1984-05-24;S;Male;2021-06-24
11369;Findon;Ashlee;Tang;Ashlee Tang;1984-02-01;M;Female;2023-07-05
11370;South Melbourne;Alicia;Xu;Alicia Xu;1983-09-29;M;Female;2023-07-13
11371;Rockhampton;Lacey;Jai;Lacey Jai;1983-11-24;M;Female;2023-11-07
11372;Brisbane;Wendy;Romero;Wendy Romero;1983-11-12;S;Female;2021-06-07
11373;Salzgitter;Carly;Luo;Carly Luo;1954-09-16;M;Female;2023-08-27
11374;Werne;Jimmy;Ortega;Jimmy Ortega;1948-12-25;S;Male;2023-04-15
11375;High Wycombe;Francisco;Martinez;Francisco Martinez;1948-11-05;M;Male;2023-10-17
11376;Liverpool;Lance;Vazquez;Lance Vazquez;1948-12-07;S;Male;2023-10-15
11377;Solingen;David;Robinett;David Robinett;1966-08-23;M;Male;2023-02-28
11378;Metz;Shannon;Liang;Shannon Liang;1965-11-19;S;Female;2022-10-17
11379;Boulogne-Billancourt;Gary;Vazquez;Gary Vazquez;1976-05-13;M;Male;2022-10-02
11380;Saarlouis;Mitchell;Kumar;Mitchell Kumar;1964-08-29;S;Male;2021-10-11
11381;London;Meredith;Raman;Meredith Raman;1970-08-18;M;Female;2021-06-12
11382;Roubaix;Edward;Patterson;Edward Patterson;1974-07-15;M;Male;2022-11-03
11383;Roissy en Brie;Marie;Gill;Marie Gill;1966-02-25;M;Female;2024-01-01
11384;Les Ulis;Tiffany;Wang;Tiffany Wang;1971-10-13;M;Female;2023-08-02
11385;York;Miguel;Allen;Miguel Allen;1971-08-08;S;Male;2023-07-06
11386;Darmstadt;Jaclyn;Cai;Jaclyn Cai;1971-11-02;M;Female;2023-11-02
11387;Gateshead;Megan;Ramirez;Megan Ramirez;1964-11-29;S;Female;2021-07-26
11388;York;Joseph;Martin;Joseph Martin;1965-01-20;M;Male;2021-07-03
11389;Duesseldorf;Karl;Shan;Karl Shan;1981-04-20;S;Male;2023-11-17
11390;Saint Germain en Laye;Christine;Raji;Christine Raji;1976-04-17;S;Female;2023-11-07
11391;Salzgitter;Lindsay;Xie;Lindsay Xie;1976-06-25;S;Female;2023-10-26
11392;Frankfurt;Willie;Zhao;Willie Zhao;1981-02-03;S;Male;2023-03-29
11393;Saint Ouen;Kurt;Pal;Kurt Pal;1974-07-17;S;Male;2023-07-16
11394;Milton Keynes;George;McDonald;George McDonald;1975-04-22;S;Male;2021-07-04
11395;Frankfurt;Beth;Gutierrez;Beth Gutierrez;1976-04-16;S;Female;2021-11-14
11396;Saarlouis;Ian;Lopez;Ian Lopez;1975-04-04;M;Male;2023-10-26
11397;Paris;Latoya;Shan;Latoya Shan;1974-12-02;S;Female;2023-07-07
11398;Newcastle upon Tyne;Colin;Nath;Colin Nath;1975-03-09;S;Male;2021-07-03
11399;Paris;Brenda;Mehta;Brenda Mehta;1975-02-01;S;Female;2023-04-13
11400;London;Franklin;Raji;Franklin Raji;1980-04-15;S;Male;2021-07-15
11401;Paris;Linda;Navarro;Linda Navarro;1975-02-23;M;Female;2022-10-28
11402;Orleans;Kelli;Cai;Kelli Cai;1975-05-20;M;Female;2022-11-07
11403;Saint Ouen;Nancy;Schmidt;Nancy Schmidt;1980-01-06;S;Female;2022-10-28
11404;Kassel;Megan;Taylor;Megan Taylor;1957-06-30;S;Female;2023-02-10
11405;Bonn;Bonnie;Goel;Bonnie Goel;1957-08-16;S;Female;2023-03-31
11406;Paris;Latoya;Xu;Latoya Xu;1957-12-31;M;Female;2022-11-04
11407;Münster;Mario;She;Mario She;1957-09-30;M;Male;2023-06-23
11408;London;Darren;Gill;Darren Gill;1964-05-10;M;Male;2023-03-05
11409;Saint Germain en Laye;Jacqueline;Hayes;Jacqueline Hayes;1979-03-02;S;Female;2022-11-17
11410;Paris;Maurice;Goel;Maurice Goel;1974-02-22;M;Male;2022-11-13
11411;Ingolstadt;Devin;Ross;Devin Ross;1959-08-12;M;Male;2023-08-04
11412;Ingolstadt;Sydney;Bryant;Sydney Bryant;1959-10-07;S;Female;2021-11-05
11413;Gateshead;Megan;Stewart;Megan Stewart;1959-10-13;M;Female;2021-08-10
11414;Kirkby;Ian;Richardson;Ian Richardson;1959-09-15;S;Male;2021-08-13
11415;Darmstadt;Randy;She;Randy She;1949-12-03;S;Male;2023-08-16
11416;Croix;Katrina;Becker;Katrina Becker;1950-09-16;M;Female;2022-11-07
11417;Pantin;Lacey;Zheng;Lacey Zheng;1950-08-26;M;Female;2022-11-04
11418;Paderborn;Rafael;Hu;Rafael Hu;1950-08-09;S;Male;2023-12-17
11419;Watford;Kyle;Scott;Kyle Scott;1950-08-18;M;Male;2023-03-12
11420;Roubaix;Jordan;Turner;Jordan Turner;1952-01-09;M;Male;2022-11-01
11421;Offenbach;Amy;Sun;Amy Sun;1952-01-16;M;Female;2021-11-03
11422;Liverpool;Dustin;Deng;Dustin Deng;1952-02-29;M;Male;2021-08-22
11423;Hamburg;Jasmine;Stewart;Jasmine Stewart;1960-05-04;M;Female;2021-12-10
11424;Berlin;Pamela;Garcia;Pamela Garcia;1964-12-03;M;Female;2023-04-21
11425;Metz;Ariana;Gray;Ariana Gray;1965-08-02;M;Female;2022-11-22
11426;Braunschweig;Kristopher;Mehta;Kristopher Mehta;1959-04-01;M;Male;2023-04-09
11427;Kiel;Desiree;Dominguez;Desiree Dominguez;1959-06-17;M;Female;2021-12-20
11428;Poing;Deanna;Perez;Deanna Perez;1959-02-19;S;Female;2021-12-05
11429;Sèvres;Marco;Lopez;Marco Lopez;1958-01-13;M;Male;2022-12-14
11430;Bottrop;Casey;Yuan;Casey Yuan;1957-09-21;M;Female;2023-03-19
11431;Hof;Bryant;Garcia;Bryant Garcia;1974-10-20;M;Male;2021-12-21
11432;Roissy en Brie;Dominique;Prasad;Dominique Prasad;1957-03-10;M;Female;2022-12-10
11433;Tremblay-en-France;Maurice;Shan;Maurice Shan;1957-03-01;M;Male;2022-12-02
11434;West Sussex;Andre;Lopez;Andre Lopez;1962-05-02;M;Male;2023-06-15
11435;Kiel;Robin;Romero;Robin Romero;1955-09-03;S;Female;2024-01-04
11436;Watford;Taylor;Cox;Taylor Cox;1956-03-17;M;Female;2023-05-22
11437;Villeneuve-d'Ascq;Alfredo;Moreno;Alfredo Moreno;1955-06-16;M;Male;2023-12-19
11438;Werne;Jenny;Nara;Jenny Nara;1955-04-13;M;Female;2023-02-05
11439;Paris La Defense;Janet;Munoz;Janet Munoz;1953-11-14;M;Female;2022-11-29
11440;Lille;Sergio;Weber;Sergio Weber;1953-03-26;M;Male;2023-03-27
11441;Paris;Erika;Gomez;Erika Gomez;1952-12-09;M;Female;2024-01-08
11442;Tremblay-en-France;Joseph;Harris;Joseph Harris;1953-05-13;M;Male;2023-09-29
11443;Hobart;Grace;Griffin;Grace Griffin;1981-11-19;S;Female;2021-06-07
11444;Bendigo;Tina;Mehta;Tina Mehta;1981-10-26;M;Female;2021-06-01
11445;Silverwater;Kari;Kim;Kari Kim;1980-01-18;S;Female;2021-06-06
11446;Lane Cove;Bethany;Chander;Bethany Chander;1980-02-09;S;Female;2021-06-18
11447;Hervey Bay;Jennifer;Roberts;Jennifer Roberts;1980-02-13;M;Female;2021-06-28
11448;Melbourne;Kyle;Patterson;Kyle Patterson;1980-10-25;S;Male;2021-06-16
11449;Seaford;Alvin;Hu;Alvin Hu;1980-08-01;M;Male;2021-06-19
11450;Cloverdale;Brett;Mehta;Brett Mehta;1981-05-11;S;Male;2021-06-29
11451;Newcastle;Ruben;Muñoz;Ruben Muñoz;1980-05-08;S;Male;2021-07-29
11452;Caloundra;Erika;Rubio;Erika Rubio;1979-05-05;S;Female;2021-07-11
11453;Hobart;Stanley;Malhotra;Stanley Malhotra;1984-08-17;S;Male;2021-07-15
11454;Melbourne;Melinda;Navarro;Melinda Navarro;1979-10-20;S;Female;2021-07-31
11455;Melton;Ross;Sanz;Ross Sanz;1979-10-19;M;Male;2021-07-01
11456;St. Leonards;Jon;Gao;Jon Gao;1980-01-05;M;Male;2021-07-17
11457;Wollongong;Jaime;Gutierrez;Jaime Gutierrez;1978-11-18;M;Female;2021-07-17
11458;Springwood;Bianca;Liu;Bianca Liu;1978-10-03;M;Female;2023-03-30
11459;Port Macquarie;Tasha;Deng;Tasha Deng;1978-04-12;S;Female;2021-07-27
11460;Cranbourne;Melvin;Chande;Melvin Chande;1983-10-04;S;Male;2021-07-21
11461;Lavender Bay;Victor;Jimenez;Victor Jimenez;1977-09-22;S;Male;2021-07-31
11462;Matraville;Laura;Lin;Laura Lin;1977-07-18;M;Female;2021-07-16
11463;Cloverdale;Alisha;Beck;Alisha Beck;1977-09-09;M;Female;2023-03-05
11464;South Melbourne;Alejandro;Huang;Alejandro Huang;1977-05-15;M;Male;2021-07-22
11465;Gold Coast;Louis;Luo;Louis Luo;1976-08-18;M;Male;2021-07-14
11466;Lavender Bay;Grant;Tang;Grant Tang;1977-01-30;M;Male;2023-05-22
11467;St. Leonards;Arturo;Zheng;Arturo Zheng;1975-04-06;M;Male;2023-07-31
11468;York;Jaclyn;Andersen;Jaclyn Andersen;1980-12-15;M;Female;2021-08-08
11469;York;Edwin;Raji;Edwin Raji;1978-10-14;S;Male;2023-08-09
11470;Stuttgart;Jay;Suarez;Jay Suarez;1979-03-25;S;Male;2022-01-22
11471;Chatou;Latasha;Suarez;Latasha Suarez;1979-03-25;S;Female;2023-05-17
11472;Hawthorne;Kenneth;Kumar;Kenneth Kumar;1968-09-30;S;Male;2021-07-26
11473;Drancy;Grace;Henderson;Grace Henderson;1986-01-30;S;Female;2023-06-02
11474;Peterborough;Melvin;Xu;Melvin Xu;1985-08-21;S;Male;2023-09-26
11475;London;Cesar;Subram;Cesar Subram;1984-04-07;S;Male;2023-04-23
11476;Kirkby;Erika;Navarro;Erika Navarro;1980-05-16;M;Female;2023-11-01
11477;Darmstadt;Tristan;Hughes;Tristan Hughes;1984-06-21;S;Male;2023-09-25
11478;Sèvres;Billy;Hernandez;Billy Hernandez;1984-02-22;S;Male;2023-04-19
11479;Saint Ouen;Darryl;Wu;Darryl Wu;1978-10-20;M;Male;2022-12-05
11480;Tremblay-en-France;Colleen;Ma;Colleen Ma;1984-03-07;M;Female;2022-12-25
11481;Braunschweig;Erica;Hu;Erica Hu;1978-11-20;M;Female;2022-01-27
11482;Warrington;Adrienne;Torres;Adrienne Torres;1978-01-16;S;Female;2021-09-08
11483;Paris;Calvin;Chande;Calvin Chande;1983-05-19;M;Male;2022-12-22
11484;Neunkirchen;Erick;Sai;Erick Sai;1983-03-03;S;Male;2022-01-02
11485;Esher-Molesey;Donald;Chandra;Donald Chandra;1978-02-04;M;Male;2021-09-14
11486;Erlangen;Ariana;Rogers;Ariana Rogers;1982-05-21;S;Female;2023-11-24
11487;Dunkerque;Morgan;Jones;Morgan Jones;1977-01-05;S;Female;2023-12-15
11488;London;Jermaine;Lopez;Jermaine Lopez;1977-03-20;S;Male;2021-10-28
11489;Oxford;Deborah;Goel;Deborah Goel;1976-09-03;S;Female;2021-10-28
11490;Paris La Defense;Danny;Rubio;Danny Rubio;1976-07-05;S;Male;2023-04-04
11491;London;Andre;Perez;Andre Perez;1982-04-02;M;Male;2021-11-07
11492;Eilenburg;Terrence;Chander;Terrence Chander;1982-11-15;S;Male;2022-02-11
11493;London;Dawn;Wu;Dawn Wu;1976-05-31;S;Female;2021-11-14
11494;Runcorn;Jimmy;Gutierrez;Jimmy Gutierrez;1976-01-25;S;Male;2021-12-23
11495;Bonn;Francis;Jimenez;Francis Jimenez;1977-03-03;S;Male;2023-10-26
11496;Warrington;Gary;Ortega;Gary Ortega;1976-04-15;S;Male;2021-11-30
11497;Newcastle upon Tyne;Katrina;Nath;Katrina Nath;1981-11-22;S;Female;2023-11-04
11498;Cliffside;Arturo;Sun;Arturo Sun;1979-07-15;S;Male;2023-02-28
11499;Concord;Pedro;Vance;Pedro Vance;1980-05-13;S;Male;2023-04-06
11500;Langley;Sarah;Simmons;Sarah Simmons;1980-03-17;S;Female;2023-01-31
11501;Cliffside;Brandy;Chandra;Brandy Chandra;1981-01-03;S;Female;2023-03-27
11502;Shawnee;Jared;Peterson;Jared Peterson;1980-09-03;S;Male;2023-01-30
11503;Coronado;Dennis;Wu;Dennis Wu;1936-04-11;M;Male;2023-05-26
11504;Downey;Jordan;Baker;Jordan Baker;1936-10-17;M;Female;2023-05-01
11505;Burnaby;Jasmine;Powell;Jasmine Powell;1972-01-04;S;Female;2023-02-22
11506;Port Hammond;Nicholas;Brown;Nicholas Brown;1971-11-14;S;Male;2023-03-08
11507;Victoria;Isabella;Russell;Isabella Russell;1972-05-19;S;Female;2023-02-17
11508;Lynnwood;Elizabeth;Wilson;Elizabeth Wilson;1972-01-04;S;Female;2023-05-02
11509;Novato;Roger;Harui;Roger Harui;1964-07-22;M;Female;2023-07-29
11510;N. Vancouver;Seth;Roberts;Seth Roberts;1959-01-10;M;Male;2023-03-12
11511;Lebanon;Caleb;Perry;Caleb Perry;1964-06-10;M;Male;2023-03-13
11512;Oak Bay;Natalie;Campbell;Natalie Campbell;1976-08-05;S;Female;2023-12-28
11513;Royal Oak;Alyssa;Howard;Alyssa Howard;1965-09-23;S;Female;2023-06-08
11514;Tacoma;Dalton;Diaz;Dalton Diaz;1965-04-16;M;Male;2023-06-24
11515;Burbank;Shannon;Huang;Shannon Huang;1959-08-25;M;Female;2021-08-31
11516;Colma;Mya;Gonzales;Mya Gonzales;1976-10-13;M;Female;2021-09-15
11517;Redwood City;Katherine;Bryant;Katherine Bryant;1959-12-18;M;Female;2023-06-26
11518;Milwaukie;Edward;Washington;Edward Washington;1960-11-06;M;Male;2023-10-27
11519;Cliffside;Jerome;Navarro;Jerome Navarro;1960-09-13;M;Male;2023-03-13
11520;Port Hammond;Jada;Morgan;Jada Morgan;1960-10-08;M;Female;2023-02-22
11521;Walla Walla;Ariana;Peterson;Ariana Peterson;1977-12-01;M;Female;2023-03-05
11522;Oregon City;Christian;Hughes;Christian Hughes;1972-06-17;M;Male;2021-09-03
11523;N. Vancouver;Lucas;Taylor;Lucas Taylor;1962-02-07;M;Male;2023-02-15
11524;Torrance;Alyssa;Jackson;Alyssa Jackson;1961-07-22;M;Female;2023-08-28
11525;Lebanon;Ariana;Cook;Ariana Cook;1961-07-08;M;Female;2021-09-06
11526;Westminster;Katherine;Diaz;Katherine Diaz;1973-01-30;M;Female;2023-02-03
11527;San Gabriel;Jenna;Green;Jenna Green;1961-12-02;M;Female;2023-02-07
11528;Glendale;Joan;Washington;Joan Washington;1968-08-15;M;Female;2021-09-12
11529;Portland;Austin;Bryant;Austin Bryant;1963-05-16;M;Male;2021-09-24
11530;N. Vancouver;Andrew;Martinez;Andrew Martinez;1963-01-23;M;Male;2023-01-28
11531;Beverly Hills;Nina;Yuan;Nina Yuan;1962-07-07;M;Female;2021-08-30
11532;Redmond;Lauren;Miller;Lauren Miller;1962-08-26;M;Female;2023-04-05
11533;Birmingham;Ebony;Gill;Ebony Gill;1968-07-17;M;Female;2023-05-14
11534;Long Beach;Cameron;Lewis;Cameron Lewis;1964-05-12;S;Male;2021-09-18
11535;Lebanon;Devin;Nelson;Devin Nelson;1963-12-31;M;Male;2021-09-02
11536;Fremont;Logan;Chow;Logan Chow;1969-04-13;M;Male;2021-09-24
11537;Colma;Dakota;Ross;Dakota Ross;1963-09-21;M;Male;2021-09-21
11538;Palo Alto;Nicole;Taylor;Nicole Taylor;1965-02-24;S;Female;2021-09-16
11539;Concord;Justin;Washington;Justin Washington;1970-08-18;M;Male;2021-09-23
11540;Coronado;Alberto;Navarro;Alberto Navarro;1970-01-24;S;Male;2021-09-13
11541;Portland;Aidan;Ross;Aidan Ross;1964-10-09;S;Male;2021-09-12
11542;York;Alejandro;Tang;Alejandro Tang;1979-09-07;S;Male;2023-05-11
11543;Paris;Sheena;Chande;Sheena Chande;1973-08-16;M;Female;2023-12-21
11544;Darmstadt;Joel;Garcia;Joel Garcia;1979-05-04;M;Male;2023-08-28
11545;Paris;Reginald;Dominguez;Reginald Dominguez;1973-09-22;M;Male;2023-07-13
11546;Roubaix;Christine;Chande;Christine Chande;1973-09-11;M;Female;2022-12-02
11547;Paris;Cindy;Sai;Cindy Sai;1979-03-05;M;Female;2022-12-25
11548;Berkshire;Raymond;Sanchez;Raymond Sanchez;1974-04-11;S;Male;2021-12-02
11549;London;Crystal;Liang;Crystal Liang;1979-09-03;M;Female;2021-12-21
11550;Oxford;Deb;Torres;Deb Torres;1979-08-05;S;Female;2022-01-20
11551;Colombes;Shannon;Alvarez;Shannon Alvarez;1978-05-21;S;Male;2023-03-01
11552;Salzgitter;Eddie;Rubio;Eddie Rubio;1972-11-23;S;Male;2024-01-06
11553;Reading;Sharon;Luo;Sharon Luo;1973-03-08;M;Female;2023-08-22
11554;Tremblay-en-France;Sydney;Simmons;Sydney Simmons;1932-03-27;S;Female;2023-05-08
11555;Esher-Molesey;Alexandria;Henderson;Alexandria Henderson;1937-07-04;M;Female;2023-05-08
11556;Warrington;Lucas;Evans;Lucas Evans;1972-11-10;M;Male;2023-12-21
11557;York;Felicia;Ramos;Felicia Ramos;1972-07-14;S;Female;2023-08-08
11558;Woolston;Ivan;Malhotra;Ivan Malhotra;1973-02-18;S;Male;2023-11-30
11559;Solingen;Frederick;Subram;Frederick Subram;1978-12-12;S;Male;2023-11-29
11560;London;Whitney;Srini;Whitney Srini;1978-08-09;S;Female;2023-12-03
11561;München;Briana;Dominguez;Briana Dominguez;1972-01-21;S;Female;2022-02-19
11562;Leipzig;Jarrod;Gonzalez;Jarrod Gonzalez;1971-10-17;M;Male;2023-06-26
11563;London;Cesar;Srini;Cesar Srini;1971-08-01;S;Male;2023-07-05
11564;Frankfurt am Main;Jorge;Liang;Jorge Liang;1972-01-09;S;Male;2022-02-16
11565;Berks;Erik;Diaz;Erik Diaz;1971-12-30;S;Male;2023-09-08
11566;Cergy;April;Shan;April Shan;1973-03-01;M;Female;2023-01-28
11567;Berlin;Carla;Perez;Carla Perez;1978-09-19;M;Female;2023-03-15
11568;Cheltenham;Alexia;Foster;Alexia Foster;1972-04-21;S;Female;2022-01-10
11569;West Sussex;Troy;Malhotra;Troy Malhotra;1977-05-06;M;Male;2023-11-20
11570;Berlin;Kristin;Andersen;Kristin Andersen;1971-07-22;M;Female;2022-03-25
11571;Orleans;Joel;Sai;Joel Sai;1971-11-15;M;Male;2022-12-12
11572;Dunkerque;Billy;Moreno;Billy Moreno;1977-03-11;M;Male;2022-12-09
11573;Woolston;Meagan;Subram;Meagan Subram;1976-11-11;S;Female;2023-07-27
11574;West Sussex;Karla;Luo;Karla Luo;1971-01-14;S;Female;2023-03-15
11575;Leeds;Jackson;Campbell;Jackson Campbell;1970-10-19;S;Male;2022-01-20
11576;Croix;Micah;Zhu;Micah Zhu;1970-08-10;M;Male;2022-12-15
11577;Paris;Janet;Serrano;Janet Serrano;1971-04-21;M;Female;2022-12-21
11578;Pantin;Trisha;Huang;Trisha Huang;1970-05-08;S;Female;2022-11-29
11579;Warrington;Clayton;Beck;Clayton Beck;1981-02-13;S;Male;2023-07-31
11580;Berkshire;Melvin;Raje;Melvin Raje;1939-03-12;M;Male;2023-04-16
11581;Paris;Cindy;Jordan;Cindy Jordan;1972-03-03;M;Female;2023-02-11
11582;Pantin;Claudia;Ma;Claudia Ma;1974-04-09;S;Female;2022-12-07
11583;Chatou;Karla;Xu;Karla Xu;1971-03-26;S;Female;2022-12-21
11584;Neunkirchen;Devin;Carter;Devin Carter;1971-05-22;M;Male;2023-09-16
11585;Billericay;Kari;Perez;Kari Perez;1976-03-04;M;Female;2024-01-10
11586;York;Alberto;Romero;Alberto Romero;1971-06-14;M;Male;2023-10-28
11587;Metz;Kevin;Bryant;Kevin Bryant;1975-10-18;S;Male;2022-11-29
11588;Saint-Denis;Candace;Mehta;Candace Mehta;1970-01-11;M;Female;2022-11-29
11589;London;Ebony;Malhotra;Ebony Malhotra;1975-05-01;M;Female;2023-06-04
11590;Drancy;Erika;Diaz;Erika Diaz;1980-04-12;S;Female;2022-12-01
11591;Versailles;Stacey;Lu;Stacey Lu;1968-11-12;S;Female;2021-01-11
11592;Paris;Darrell;Raji;Darrell Raji;1984-03-03;S;Male;2021-01-11
11593;Orleans;Armando;Moreno;Armando Moreno;1982-09-22;S;Male;2021-01-21
11594;Verrieres Le Buisson;Corey;Goel;Corey Goel;1985-05-03;S;Male;2023-08-17
11595;Erlangen;Sebastian;Howard;Sebastian Howard;1984-12-29;S;Male;2023-12-30
11596;Runcorn;Roger;Raje;Roger Raje;1969-03-02;M;Male;2023-10-01
11597;Orly;Janelle;Chandra;Janelle Chandra;1983-08-06;S;Female;2024-01-05
11598;Saarbrücken;Meredith;Ruiz;Meredith Ruiz;1983-12-30;S;Female;2022-03-11
11599;Les Ulis;Melody;Diaz;Melody Diaz;1983-03-16;S;Female;2021-01-18
11600;Sèvres;Linda;Rubio;Linda Rubio;1982-10-05;S;Female;2023-05-06
11601;Versailles;Ivan;Raman;Ivan Raman;1983-02-18;S;Male;2021-01-19
11602;Salzgitter;Larry;Gill;Larry Gill;1982-10-11;S;Male;2023-07-10
11603;London;Geoffrey;Gonzalez;Geoffrey Gonzalez;1982-08-06;S;Male;2022-01-18
11604;Wokingham;Edgar;Sanchez;Edgar Sanchez;1982-12-01;S;Male;2022-01-03
11605;Stuttgart;Heidi;Subram;Heidi Subram;1982-05-20;S;Female;2022-03-08
11606;Morangis;Melody;Ramos;Melody Ramos;1986-01-30;S;Female;2021-01-08
11607;Paris;Clinton;Moreno;Clinton Moreno;1986-05-05;S;Male;2021-01-19
11608;Paris La Defense;Cesar;Madan;Cesar Madan;1981-09-01;S;Male;2023-12-13
11609;York;Eugene;Ye;Eugene Ye;1981-12-24;S;Male;2022-01-28
